sensor_00,sensor_10,sensor_20,sensor_30,sensor_40,sensor_50,machine_status,datetime
2.449653,38.31205,375.6779,712.9630000000001,79.16666,246.5278,NORMAL,2018-04-12 04:43:00
2.459491,38.36712,373.2177,679.1666,77.34375,245.6597,NORMAL,2018-04-12 04:44:00
2.444734,38.04468,374.7094,681.4814,76.04166,244.7917,NORMAL,2018-04-12 04:45:00
2.456539,37.80579,374.8328,704.1666,75.52083,249.4213,NORMAL,2018-04-12 04:46:00
2.45162,37.67607,373.4898,680.0926,75.52083,254.919,NORMAL,2018-04-12 04:47:00
2.453588,37.46165,374.5709,703.2407,75.78125,260.4167,NORMAL,2018-04-12 04:48:00
2.459491,38.12022,375.1797,682.8704,76.82291,263.3102,NORMAL,2018-04-12 04:49:00
2.453588,37.52842,374.7042,690.2778,77.08333,264.4676,NORMAL,2018-04-12 04:50:00
2.456539,38.07066,374.561,693.0555,76.82291,264.757,NORMAL,2018-04-12 04:51:00
2.450637,37.68046,375.3999,702.3148,77.08333,263.5995,NORMAL,2018-04-12 04:52:00
2.456539,36.95763,375.0645,697.6852,76.04166,263.3102,NORMAL,2018-04-12 04:53:00
2.449653,35.964290000000005,373.4672,729.6296,73.4375,261.5741,NORMAL,2018-04-12 04:54:00
2.455556,34.89076,374.2001,692.1296,70.57291,260.1273,NORMAL,2018-04-12 04:55:00
2.453588,34.66979,373.9822,671.7593,67.96875,258.1018,NORMAL,2018-04-12 04:56:00
2.453588,35.90759,375.3297,696.7593,67.44791,256.6551,NORMAL,2018-04-12 04:57:00
2.459491,36.67411,375.1637,692.5926,67.44791,257.8125,NORMAL,2018-04-12 04:58:00
2.455556,36.82156,376.8239,679.1666,67.96875,257.2338,NORMAL,2018-04-12 04:59:00
2.449653,37.60672,374.6766,683.3333,69.27083,252.8935,NORMAL,2018-04-12 05:00:00
2.449653,37.60672,374.6766,683.3333,69.27083,252.8935,NORMAL,2018-04-12 05:01:00
2.459491,38.67108,375.0071,680.0926,71.35416,250.5787,NORMAL,2018-04-12 05:02:00
2.445718,38.95159,374.3402,671.7593,74.21875,246.5278,NORMAL,2018-04-12 05:03:00
2.455556,38.73564,374.5359,676.8519,76.5625,241.8981,NORMAL,2018-04-12 05:04:00
2.45162,38.24703,373.3481,673.1481,77.86458,239.8727,NORMAL,2018-04-12 05:05:00
2.453588,37.68185,375.3722,672.2222,78.125,237.2685,NORMAL,2018-04-12 05:06:00
2.459491,38.01442,374.2499,688.4259,77.08333,234.0856,NORMAL,2018-04-12 05:07:00
2.453588,37.48106,374.7368,695.3704,76.5625,228.588,NORMAL,2018-04-12 05:08:00
2.459491,37.22831,375.2576,702.3148,75.78125,225.4051,NORMAL,2018-04-12 05:09:00
2.448669,37.32506,374.834,701.8519,76.04166,223.3796,NORMAL,2018-04-12 05:10:00
2.459491,36.87206,375.457,704.6296,76.82291,223.3796,NORMAL,2018-04-12 05:11:00
2.444734,37.58503,374.1429,687.5,76.82291,221.6435,NORMAL,2018-04-12 05:12:00
2.455556,37.3238,374.9271,694.9074,75.78125,221.0648,NORMAL,2018-04-12 05:13:00
2.45162,37.37424,374.5422,679.1666,74.21875,218.75,NORMAL,2018-04-12 05:14:00
2.454572,35.95946,375.8525,688.4259,72.65625,216.7245,NORMAL,2018-04-12 05:15:00
2.459491,36.70186,374.1407,676.8519,70.83333,215.5671,NORMAL,2018-04-12 05:16:00
2.45162,36.79974,375.3768,662.5,70.3125,213.2523,NORMAL,2018-04-12 05:17:00
2.459491,37.74342,375.1205,655.5555,69.27083,212.963,NORMAL,2018-04-12 05:18:00
2.449653,36.72395,374.6407,726.8519,69.01041,212.6736,NORMAL,2018-04-12 05:19:00
2.459491,36.4524,373.6191,678.7037,69.01041,211.2269,NORMAL,2018-04-12 05:20:00
2.444734,35.98668,374.3069,671.2963,68.22916,209.4907,NORMAL,2018-04-12 05:21:00
2.456539,35.17484,374.6132,733.3333,68.22916,209.4907,NORMAL,2018-04-12 05:22:00
2.449653,35.21412,374.1941,683.3333,67.96875,206.0185,NORMAL,2018-04-12 05:23:00
2.456539,35.47261,375.136,669.9074,67.96875,202.8356,NORMAL,2018-04-12 05:24:00
2.456539,35.590270000000004,374.6904,653.7037,67.96875,203.7037,NORMAL,2018-04-12 05:25:00
2.455556,35.3673,374.9482,690.2778,67.70833,203.7037,NORMAL,2018-04-12 05:26:00
2.458507,35.32223,375.619,672.2222,66.92708,203.9931,NORMAL,2018-04-12 05:27:00
2.45162,35.67585,375.0587,681.0185,66.66666,207.1759,NORMAL,2018-04-12 05:28:00
2.459491,35.62033,375.7574,661.574,67.96875,212.6736,NORMAL,2018-04-12 05:29:00
2.444734,35.52454,376.7805,682.8704,69.53125,218.4606,NORMAL,2018-04-12 05:30:00
2.458507,35.45593,374.5437,684.7222,70.05208,223.0903,NORMAL,2018-04-12 05:31:00
2.448669,35.80622,376.5582,706.4814,70.57291,226.8519,NORMAL,2018-04-12 05:32:00
2.455556,36.45794,374.5204,708.7963,70.83333,228.2986,NORMAL,2018-04-12 05:33:00
2.456539,37.16932,375.3781,686.1111,69.53125,228.8773,NORMAL,2018-04-12 05:34:00
2.456539,37.16932,374.3031,664.3519,69.53125,228.8773,NORMAL,2018-04-12 05:35:00
2.460474,37.901790000000005,375.782,712.9630000000001,75.78125,228.2986,NORMAL,2018-04-12 05:36:00
2.449653,38.17591,371.9111,663.8889,78.38541,228.2986,NORMAL,2018-04-12 05:37:00
2.456539,38.281,376.811,689.3519,78.38541,227.1412,NORMAL,2018-04-12 05:38:00
2.448669,38.10546,375.7766,693.0555,78.125,226.2731,NORMAL,2018-04-12 05:39:00
2.455556,37.74436,374.0482,704.6296,78.38541,226.2731,NORMAL,2018-04-12 05:40:00
2.45162,39.01513,376.4562,701.8519,82.29166,226.2731,NORMAL,2018-04-12 05:41:00
2.45162,39.35011,375.2979,693.9814,86.45833,226.8519,NORMAL,2018-04-12 05:42:00
2.459491,39.06494,373.9416,733.7963,88.28125,229.1667,NORMAL,2018-04-12 05:43:00
2.449653,38.30106,374.8839,696.7593,87.5,232.9282,NORMAL,2018-04-12 05:44:00
2.4614580000000004,38.45056,373.628,681.0185,86.97916,232.9282,NORMAL,2018-04-12 05:45:00
2.449653,37.96795,374.5037,675.4630000000001,87.5,231.7708,NORMAL,2018-04-12 05:46:00
2.459491,38.13231,373.8851,678.7037,87.23958,230.0347,NORMAL,2018-04-12 05:47:00
2.448669,36.97082,374.5041,710.1852,85.15625,229.1667,NORMAL,2018-04-12 05:48:00
2.456539,38.25714,375.766,692.1296,83.59375,228.588,NORMAL,2018-04-12 05:49:00
2.449653,37.85168,374.5564,688.4259,82.55208,228.588,NORMAL,2018-04-12 05:50:00
2.45162,36.82605,373.1421,697.6852,79.94791,228.2986,NORMAL,2018-04-12 05:51:00
2.456539,35.890609999999995,374.9203,677.7778,77.08333,227.4306,NORMAL,2018-04-12 05:52:00
2.45162,35.331340000000004,374.0556,684.7222,75.26041,226.8519,NORMAL,2018-04-12 05:53:00
2.456539,35.69291,373.069,648.6111,73.4375,229.7454,NORMAL,2018-04-12 05:54:00
2.45162,36.05873,374.8398,669.9074,70.57291,233.5069,NORMAL,2018-04-12 05:55:00
2.459491,37.88033,374.2918,681.0185,66.40625,234.6644,NORMAL,2018-04-12 05:56:00
2.448669,38.03409,375.3536,697.2222,65.36458,234.0856,NORMAL,2018-04-12 05:57:00
2.456539,38.3569,373.4702,685.1852,68.22916,232.9282,NORMAL,2018-04-12 05:58:00
2.449653,38.56605,374.6809,675.4630000000001,71.875,231.7708,NORMAL,2018-04-12 05:59:00
2.455556,36.94413,374.8362,687.0369999999999,71.61458,228.8773,NORMAL,2018-04-12 06:00:00
2.455556,36.94413,374.8362,687.0369999999999,71.61458,228.8773,NORMAL,2018-04-12 06:01:00
2.45162,36.07533,374.7992,679.1666,72.13541,230.3241,NORMAL,2018-04-12 06:02:00
2.459491,37.03367,375.6749,676.3889,71.61458,229.1667,NORMAL,2018-04-12 06:03:00
2.450637,36.69221,373.8457,682.8704,70.3125,226.2731,NORMAL,2018-04-12 06:04:00
2.459491,36.81929,375.029,710.6481,68.75,222.8009,NORMAL,2018-04-12 06:05:00
2.449653,37.26658,372.972,715.2778,66.14583,217.3032,NORMAL,2018-04-12 06:06:00
2.456539,36.02263,375.0142,706.9445,63.02083,211.8056,NORMAL,2018-04-12 06:07:00
2.446702,36.00047,374.9609,694.9074,64.0625,206.5972,NORMAL,2018-04-12 06:08:00
2.455556,35.800290000000004,374.2183,685.1852,64.0625,203.7037,NORMAL,2018-04-12 06:09:00
2.455556,37.8098,375.0839,703.2407,65.10416,201.3889,NORMAL,2018-04-12 06:10:00
2.455556,39.13332,375.0172,697.6852,66.14583,200.8102,NORMAL,2018-04-12 06:11:00
2.459491,40.01592,373.849,690.2778,63.80208,202.2569,NORMAL,2018-04-12 06:12:00
2.453588,39.89976,375.1912,687.5,61.19791,202.2569,NORMAL,2018-04-12 06:13:00
2.459491,39.08314,375.0016,677.7778,62.5,201.6782,NORMAL,2018-04-12 06:14:00
2.444734,38.55429,373.8308,665.2778,65.36458,202.8356,NORMAL,2018-04-12 06:15:00
2.459491,38.7801,372.9134,686.1111,64.32291,206.8866,NORMAL,2018-04-12 06:16:00
2.444734,39.16957,375.4812,675.4630000000001,61.45833,211.5162,NORMAL,2018-04-12 06:17:00
2.459491,40.0549,375.028,655.5555,59.63541,215.5671,NORMAL,2018-04-12 06:18:00
2.453588,40.98651,374.3112,679.1666,59.89583,219.9074,NORMAL,2018-04-12 06:19:00
2.453588,40.98651,376.0147,670.8333,59.89583,219.9074,NORMAL,2018-04-12 06:20:00
2.459491,41.68087,373.9947,679.1666,62.5,228.588,NORMAL,2018-04-12 06:21:00
2.448669,41.4103,372.6952,683.7963,63.02083,230.0347,NORMAL,2018-04-12 06:22:00
2.459491,41.09693,376.5308,676.8519,66.66666,230.0347,NORMAL,2018-04-12 06:23:00
2.448669,40.20283,374.1913,677.7778,68.22916,229.1667,NORMAL,2018-04-12 06:24:00
2.459491,39.14408,375.3079,667.1296,66.92708,226.2731,NORMAL,2018-04-12 06:25:00
2.445718,39.24211,374.5422,705.5555,64.0625,226.2731,NORMAL,2018-04-12 06:26:00
2.458507,39.44307,374.5332,713.4259,61.71875,228.588,NORMAL,2018-04-12 06:27:00
2.45162,38.86055,374.3259,704.1666,60.9375,230.6134,NORMAL,2018-04-12 06:28:00
2.453588,37.43322,373.9001,680.5555,59.63541,232.0602,NORMAL,2018-04-12 06:29:00
2.456539,36.53973,374.7098,666.2037,57.55208,234.9537,NORMAL,2018-04-12 06:30:00
2.45162,37.36493,377.0457,660.1852,54.94791,237.2685,NORMAL,2018-04-12 06:31:00
2.459491,37.71332,374.4628,657.8704,53.38541,237.5579,NORMAL,2018-04-12 06:32:00
2.448669,38.21337,375.0195,676.3889,51.82291,237.2685,NORMAL,2018-04-12 06:33:00
2.459491,38.73769,373.6802,724.5369999999999,50.52083,236.1111,NORMAL,2018-04-12 06:34:00
2.445718,37.99366,374.0009,708.3333,51.04166,234.375,NORMAL,2018-04-12 06:35:00
2.456539,36.87995,375.3285,699.5369999999999,52.08333,232.9282,NORMAL,2018-04-12 06:36:00
2.455556,36.54651,374.6598,701.3889,53.64583,233.5069,NORMAL,2018-04-12 06:37:00
2.45162,36.59295,375.4625,694.4445,54.94791,236.4005,NORMAL,2018-04-12 06:38:00
2.460474,36.52382,375.165,696.7593,54.94791,237.8472,NORMAL,2018-04-12 06:39:00
2.448669,36.245540000000005,375.4921,656.9445,53.125,240.162,NORMAL,2018-04-12 06:40:00
2.459491,36.54056,374.2753,686.1111,52.08333,242.1875,NORMAL,2018-04-12 06:41:00
2.448669,36.70084,374.4887,696.2963,52.60416,241.3194,NORMAL,2018-04-12 06:42:00
2.455556,36.55571,375.6209,697.2222,54.42708,238.4259,NORMAL,2018-04-12 06:43:00
2.448669,36.94266,375.2675,725.0,57.8125,236.1111,NORMAL,2018-04-12 06:44:00
2.453588,36.27188,375.2675,725.0,60.9375,234.6644,NORMAL,2018-04-12 06:45:00
2.455556,35.95344,375.0088,701.3889,61.71875,234.375,NORMAL,2018-04-12 06:46:00
2.453588,35.4214,375.5399,664.3519,63.54166,233.2176,NORMAL,2018-04-12 06:47:00
2.459491,35.938590000000005,374.5975,690.7407,64.84375,231.7708,NORMAL,2018-04-12 06:48:00
2.45162,35.64113,373.3769,682.4074,64.84375,231.1921,NORMAL,2018-04-12 06:49:00
2.456539,35.258959999999995,374.4108,687.5,64.0625,228.2986,NORMAL,2018-04-12 06:50:00
2.449653,35.21222,375.2469,700.0,64.0625,226.2731,NORMAL,2018-04-12 06:51:00
2.455556,35.70094,375.4934,706.0185,65.10416,225.6944,NORMAL,2018-04-12 06:52:00
2.45162,36.29775,374.3841,702.3148,65.36458,224.8264,NORMAL,2018-04-12 06:53:00
2.456539,36.60231,374.8058,687.0369999999999,66.92708,225.4051,NORMAL,2018-04-12 06:54:00
2.455556,36.79622,374.4851,722.2222,66.14583,225.4051,NORMAL,2018-04-12 06:55:00
2.45162,37.23936,375.1979,677.7778,65.10416,225.4051,NORMAL,2018-04-12 06:56:00
2.459491,37.3691,373.2501,651.3889,63.54166,222.8009,NORMAL,2018-04-12 06:57:00
2.448669,38.03098,375.271,682.4074,62.23958,220.4861,NORMAL,2018-04-12 06:58:00
2.459491,37.79413,375.0901,691.6666,62.5,219.0394,NORMAL,2018-04-12 06:59:00
2.456539,36.58688,374.4266,708.3333,62.76041,220.4861,NORMAL,2018-04-12 07:00:00
2.456539,36.58688,374.4266,708.3333,62.76041,220.4861,NORMAL,2018-04-12 07:01:00
2.45162,35.86636,376.3559,669.9074,63.02083,220.4861,NORMAL,2018-04-12 07:02:00
2.453588,34.848009999999995,374.8992,638.8889,63.02083,220.4861,NORMAL,2018-04-12 07:03:00
2.456539,34.23893,374.7509,693.9814,62.23958,220.4861,NORMAL,2018-04-12 07:04:00
2.448669,34.35331,374.3811,680.0926,61.19791,222.8009,NORMAL,2018-04-12 07:05:00
2.460474,36.30332,375.2699,677.7778,59.11458,227.1412,NORMAL,2018-04-12 07:06:00
2.448669,37.77848,375.9771,706.4814,56.25,230.0347,NORMAL,2018-04-12 07:07:00
2.459491,37.856390000000005,373.8022,713.4259,53.125,231.1921,NORMAL,2018-04-12 07:08:00
2.45162,36.84306,374.8777,696.7593,51.30208,231.4815,NORMAL,2018-04-12 07:09:00
2.453588,36.29392,374.3726,706.9445,51.30208,230.3241,NORMAL,2018-04-12 07:10:00
2.453588,36.29392,376.1392,717.1296,51.30208,230.3241,NORMAL,2018-04-12 07:11:00
2.453588,37.3952,375.3128,722.2222,50.0,222.8009,NORMAL,2018-04-12 07:12:00
2.455556,37.1755,375.8777,697.2222,50.52083,217.0139,NORMAL,2018-04-12 07:13:00
2.45162,36.97468,374.5558,711.1111,51.30208,211.5162,NORMAL,2018-04-12 07:14:00
2.459491,37.79085,373.5088,694.9074,52.08333,207.1759,NORMAL,2018-04-12 07:15:00
2.449653,40.57365,373.9886,702.3148,50.78125,204.5718,NORMAL,2018-04-12 07:16:00
2.456539,41.60545,375.7634,682.4074,49.47916,203.9931,NORMAL,2018-04-12 07:17:00
2.449653,42.76747,372.7998,696.7593,48.17708,205.1505,NORMAL,2018-04-12 07:18:00
2.456539,44.23647,374.6094,685.6481,47.39583,204.5718,NORMAL,2018-04-12 07:19:00
2.45162,44.5681,374.9437,696.7593,48.4375,203.7037,NORMAL,2018-04-12 07:20:00
2.453588,44.25224,374.5409,666.6666,50.52083,203.125,NORMAL,2018-04-12 07:21:00
2.455556,44.35582,374.454,684.7222,53.90625,205.4398,NORMAL,2018-04-12 07:22:00
2.449653,44.90485,376.9606,646.2963,54.6875,206.0185,NORMAL,2018-04-12 07:23:00
2.459491,45.09248,374.6784,683.7963,57.03125,206.0185,NORMAL,2018-04-12 07:24:00
2.448669,44.92898,374.1567,652.3148,57.29166,204.2824,NORMAL,2018-04-12 07:25:00
2.460474,44.76954,375.9952,677.7778,57.03125,202.2569,NORMAL,2018-04-12 07:26:00
2.445718,45.68414,375.3479,657.8704,54.94791,202.2569,NORMAL,2018-04-12 07:27:00
2.459491,42.28428,375.5175,678.7037,53.125,199.9421,NORMAL,2018-04-12 07:28:00
2.449653,42.50394,375.4612,703.7037,51.04166,197.338,NORMAL,2018-04-12 07:29:00
2.456539,41.07066,373.5574,718.5185,52.08333,197.0486,NORMAL,2018-04-12 07:30:00
2.453588,41.55259,374.9213,677.7778,55.98958,196.4699,NORMAL,2018-04-12 07:31:00
2.45162,40.2678,375.5238,715.2778,58.85416,196.4699,NORMAL,2018-04-12 07:32:00
2.459491,40.03304,375.7034,682.4074,58.33333,196.7593,NORMAL,2018-04-12 07:33:00
2.448669,38.74388,375.554,701.3889,59.89583,195.8912,NORMAL,2018-04-12 07:34:00
2.460474,38.521440000000005,375.0556,700.9259,64.0625,195.6019,NORMAL,2018-04-12 07:35:00
2.444734,38.07503,374.4565,699.5369999999999,66.66666,195.6019,NORMAL,2018-04-12 07:36:00
2.460474,38.05446,374.7664,678.7037,67.44791,197.9167,NORMAL,2018-04-12 07:37:00
2.448669,38.27384,374.838,713.4259,66.92708,201.6782,NORMAL,2018-04-12 07:38:00
2.459491,37.80049,374.4641,669.9074,69.53125,204.5718,NORMAL,2018-04-12 07:39:00
2.45162,38.35272,374.1472,677.7778,71.875,205.7292,NORMAL,2018-04-12 07:40:00
2.453588,37.06333,374.6957,676.3889,72.13541,211.2269,NORMAL,2018-04-12 07:41:00
2.459491,37.61143,374.6052,702.3148,69.53125,216.1458,NORMAL,2018-04-12 07:42:00
2.448669,39.09491,373.4513,707.8704,65.10416,219.0394,NORMAL,2018-04-12 07:43:00
2.460474,37.99219,375.7487,706.4814,63.02083,221.9329,NORMAL,2018-04-12 07:44:00
2.448669,38.34335,373.9295,698.6111,62.76041,224.2477,NORMAL,2018-04-12 07:45:00
2.459491,38.55808,375.3556,687.9630000000001,62.23958,225.6944,NORMAL,2018-04-12 07:46:00
2.448669,38.655190000000005,374.8735,670.8333,60.41666,225.9838,NORMAL,2018-04-12 07:47:00
2.456539,38.47881,377.0221,712.9630000000001,58.59375,227.1412,NORMAL,2018-04-12 07:48:00
2.45162,38.94925,374.2991,667.1296,56.51041,227.7199,NORMAL,2018-04-12 07:49:00
2.453588,37.40812,373.1991,682.8704,56.51041,225.9838,NORMAL,2018-04-12 07:50:00
2.456539,36.84629,373.9887,654.6296,58.85416,222.8009,NORMAL,2018-04-12 07:51:00
2.449653,36.74622,374.1981,699.074,60.9375,220.4861,NORMAL,2018-04-12 07:52:00
2.460474,35.90684,376.3909,687.9630000000001,62.5,220.4861,NORMAL,2018-04-12 07:53:00
2.445718,35.81573,374.477,702.3148,65.625,219.6181,NORMAL,2018-04-12 07:54:00
2.456539,35.37121,374.3669,682.4074,68.22916,220.4861,NORMAL,2018-04-12 07:55:00
2.450637,34.55777,373.9928,671.2963,67.70833,221.3542,NORMAL,2018-04-12 07:56:00
2.450637,34.55777,374.529,708.3333,67.70833,221.3542,NORMAL,2018-04-12 07:57:00
2.453588,33.61842,374.451,674.5369999999999,67.70833,213.831,NORMAL,2018-04-12 07:58:00
2.45162,33.6441,374.451,674.5369999999999,70.05208,208.3333,NORMAL,2018-04-12 07:59:00
2.448669,33.09995,373.9962,706.4814,72.13541,208.044,NORMAL,2018-04-12 08:00:00
2.448669,33.09995,373.9962,706.4814,72.13541,208.044,NORMAL,2018-04-12 08:01:00
2.4614580000000004,33.4721,375.6313,653.7037,74.21875,210.3588,NORMAL,2018-04-12 08:02:00
2.444734,33.597770000000004,373.7556,693.0555,75.26041,213.831,NORMAL,2018-04-12 08:03:00
2.459491,33.60706,374.7676,711.574,74.47916,214.6991,NORMAL,2018-04-12 08:04:00
2.449653,33.78708,374.9814,738.8889,72.13541,214.1204,NORMAL,2018-04-12 08:05:00
2.455556,33.9491,374.0047,718.0555,70.83333,211.2269,NORMAL,2018-04-12 08:06:00
2.453588,33.71583,376.0569,701.8519,69.01041,208.6227,NORMAL,2018-04-12 08:07:00
2.45162,33.63537,374.3613,665.2778,67.44791,206.8866,NORMAL,2018-04-12 08:08:00
2.460474,33.61351,374.4831,708.3333,65.36458,205.7292,NORMAL,2018-04-12 08:09:00
2.448669,34.22133,375.4067,706.9445,63.80208,206.5972,NORMAL,2018-04-12 08:10:00
2.460474,34.3171,375.0098,681.4814,61.71875,207.4653,NORMAL,2018-04-12 08:11:00
2.445718,34.54407,375.0165,699.5369999999999,60.41666,208.6227,NORMAL,2018-04-12 08:12:00
2.459491,34.62815,374.936,703.7037,59.11458,211.5162,NORMAL,2018-04-12 08:13:00
2.449653,34.94798,374.95,717.1296,58.33333,212.963,NORMAL,2018-04-12 08:14:00
2.456539,34.67488,373.8442,703.7037,57.03125,216.7245,NORMAL,2018-04-12 08:15:00
2.453588,35.690259999999995,376.2406,689.3519,55.98958,221.3542,NORMAL,2018-04-12 08:16:00
2.453588,35.29913,375.6078,699.074,54.6875,224.2477,NORMAL,2018-04-12 08:17:00
2.459491,35.83477,374.3358,671.2963,53.125,228.588,NORMAL,2018-04-12 08:18:00
2.449653,36.5782,375.1229,701.3889,52.08333,233.2176,NORMAL,2018-04-12 08:19:00
2.460474,37.21004,374.3951,718.0555,55.20833,234.6644,NORMAL,2018-04-12 08:20:00
2.448669,38.32915,374.4096,690.7407,61.45833,234.9537,NORMAL,2018-04-12 08:21:00
2.458507,38.70147,374.54,676.3889,66.14583,234.375,NORMAL,2018-04-12 08:22:00
2.449653,38.77527,375.2883,678.2407,68.75,235.5324,NORMAL,2018-04-12 08:23:00
2.456539,37.28137,374.9156,697.6852,68.75,235.5324,NORMAL,2018-04-12 08:24:00
2.45162,37.34473,375.9157,704.1666,67.96875,236.9792,NORMAL,2018-04-12 08:25:00
2.453588,36.69489,376.4491,702.3148,66.40625,238.4259,NORMAL,2018-04-12 08:26:00
2.459491,36.80685,372.9799,682.8704,64.0625,239.8727,NORMAL,2018-04-12 08:27:00
2.449653,37.44352,374.759,681.0185,61.71875,241.3194,NORMAL,2018-04-12 08:28:00
2.460474,37.74423,374.7464,692.1296,61.71875,242.1875,NORMAL,2018-04-12 08:29:00
2.444734,36.71985,374.8843,687.5,62.23958,246.2384,NORMAL,2018-04-12 08:30:00
2.459491,36.65568,374.909,669.4445,60.41666,248.8426,NORMAL,2018-04-12 08:31:00
2.449653,37.56784,375.6308,669.9074,59.63541,251.4468,NORMAL,2018-04-12 08:32:00
2.459491,38.2801,373.8544,675.4630000000001,59.89583,253.1829,NORMAL,2018-04-12 08:33:00
2.45162,39.14144,373.1308,673.6111,58.59375,252.3148,NORMAL,2018-04-12 08:34:00
2.453588,39.38962,375.3905,684.7222,57.55208,251.7361,NORMAL,2018-04-12 08:35:00
2.458507,39.44868,374.594,668.5185,57.55208,250.0,NORMAL,2018-04-12 08:36:00
2.449653,38.51651,373.9613,674.074,57.03125,248.8426,NORMAL,2018-04-12 08:37:00
2.463426,38.02788,375.4651,709.2593,56.25,246.2384,NORMAL,2018-04-12 08:38:00
2.445718,37.80067,374.7568,674.074,55.20833,243.3449,NORMAL,2018-04-12 08:39:00
2.459491,37.57912,375.1911,670.8333,54.94791,240.7407,NORMAL,2018-04-12 08:40:00
2.448669,38.24166,373.2426,718.0555,54.6875,240.7407,NORMAL,2018-04-12 08:41:00
2.456539,37.48571,375.5127,714.8148,54.6875,240.7407,NORMAL,2018-04-12 08:42:00
2.45162,37.58169,373.2748,687.5,54.94791,243.0556,NORMAL,2018-04-12 08:43:00
2.453588,37.32466,375.7287,693.0555,55.20833,245.081,NORMAL,2018-04-12 08:44:00
2.455556,36.91769,373.6643,658.3333,55.20833,247.6852,NORMAL,2018-04-12 08:45:00
2.449653,36.94678,375.0891,700.9259,55.20833,250.0,NORMAL,2018-04-12 08:46:00
2.460474,36.7289,373.1758,709.2593,54.6875,249.4213,NORMAL,2018-04-12 08:47:00
2.448669,36.74707,374.5001,719.9074,54.42708,247.1065,NORMAL,2018-04-12 08:48:00
2.456539,36.40214,373.9767,706.9445,53.64583,243.3449,NORMAL,2018-04-12 08:49:00
2.45162,38.82833,373.7481,689.8148,53.90625,239.8727,NORMAL,2018-04-12 08:50:00
2.456539,40.90194,375.204,698.6111,52.60416,236.4005,NORMAL,2018-04-12 08:51:00
2.45162,42.10988,374.1002,705.5555,51.04166,236.1111,NORMAL,2018-04-12 08:52:00
2.453588,42.10541,374.0037,658.3333,49.21875,236.1111,NORMAL,2018-04-12 08:53:00
2.459491,43.09044,375.1309,680.5555,49.73958,236.1111,NORMAL,2018-04-12 08:54:00
2.449653,42.7081,375.1117,683.3333,51.82291,236.4005,NORMAL,2018-04-12 08:55:00
2.460474,41.92518,374.7402,699.5369999999999,57.29166,234.9537,NORMAL,2018-04-12 08:56:00
2.448669,41.44708,374.26,672.2222,64.0625,234.375,NORMAL,2018-04-12 08:57:00
2.459491,41.38844,374.3286,715.7407,68.22916,234.375,NORMAL,2018-04-12 08:58:00
2.448669,42.14249,373.2704,683.3333,67.96875,234.6644,NORMAL,2018-04-12 08:59:00
2.45162,42.29921,374.265,700.0,66.40625,233.2176,NORMAL,2018-04-12 09:00:00
2.45162,42.29921,374.265,700.0,66.40625,233.2176,NORMAL,2018-04-12 09:01:00
2.455556,43.10723,375.8874,690.2778,64.84375,232.9282,NORMAL,2018-04-12 09:02:00
2.455556,43.21152,374.7523,689.8148,64.32291,232.6389,NORMAL,2018-04-12 09:03:00
2.449653,42.57598,375.5414,689.8148,67.44791,232.9282,NORMAL,2018-04-12 09:04:00
2.459491,41.69515,375.0949,698.6111,69.27083,233.2176,NORMAL,2018-04-12 09:05:00
2.449653,41.50733,374.8273,706.0185,70.05208,234.0856,NORMAL,2018-04-12 09:06:00
2.459491,42.89095,376.0184,714.8148,76.04166,234.375,NORMAL,2018-04-12 09:07:00
2.449653,42.34842,374.9416,694.9074,84.375,230.3241,NORMAL,2018-04-12 09:08:00
2.458507,42.38383,373.796,666.2037,89.0625,225.4051,NORMAL,2018-04-12 09:09:00
2.450637,41.5636,372.9679,662.5,90.88541,222.8009,NORMAL,2018-04-12 09:10:00
2.456539,41.35835,373.5648,666.2037,90.10416,221.6435,NORMAL,2018-04-12 09:11:00
2.455556,42.5504,372.8015,685.6481,88.28125,221.3542,NORMAL,2018-04-12 09:12:00
